3809.863	0.0261
3810.863	0.09566
3811.863	0.21326
3812.863	0.35611
3813.863	0.4859
3814.863	0.56468
3815.863	0.5555
3816.863	0.42996
3817.863	0.22132
3818.863	-0.00828
3819.863	-0.19776
3820.863	-0.2872
3821.863	-0.22695
3822.863	-0.03935
3823.863	0.2206
3824.863	0.49861
3825.863	0.74137
3826.863	0.90284
3827.863	0.9836
3828.863	1.00448
3829.863	0.986
3830.863	0.94833
3831.863	0.90913
3832.863	0.87084
3833.863	0.82964
3834.863	0.78172
3835.863	0.72325
3836.863	0.65209
3837.863	0.5743
3838.863	0.49936
3839.863	0.43661
3840.863	0.39523
3841.863	0.38283
3842.863	0.39819
3843.863	0.43677
3844.863	0.49408
3845.863	0.56574
3846.863	0.64638
3847.863	0.72473
3848.863	0.78748
3849.863	0.82153
3850.863	0.81398
3851.863	0.75708
3852.863	0.67072
3853.863	0.58432
3854.863	0.52657
3855.863	0.52582
3856.863	0.60172
3857.863	0.73015
3858.863	0.87314
3859.863	0.99315
3860.863	1.05305
3861.863	1.02533
3862.863	0.92907
3863.863	0.79763
3864.863	0.66402
3865.863	0.56092
3866.863	0.51315
3867.863	0.5099
3868.863	0.52994
3869.863	0.5525
3870.863	0.55682
3871.863	0.52787
3872.863	0.47521
3873.863	0.41512
3874.863	0.36373
3875.863	0.33697
3876.863	0.34681
3877.863	0.38872
3878.863	0.45389
3879.863	0.53362
3880.863	0.61926
3881.863	0.70309
3882.863	0.78063
3883.863	0.84829
3884.863	0.90251
3885.863	0.93963
3886.863	0.9574
3887.863	0.95696
3888.863	0.94044
3889.863	0.90996
3890.863	0.86761
3891.863	0.81646
3892.863	0.76316
3893.863	0.7151
3894.863	0.67963
3895.863	0.66401
3896.863	0.67247
3897.863	0.69905
3898.863	0.73563
3899.863	0.77416
3900.863	0.80669
3901.863	0.82707
3902.863	0.83565
3903.863	0.83372
3904.863	0.82264
3905.863	0.80377
3906.863	0.77861
3907.863	0.74911
3908.863	0.71729
3909.863	0.68516
3910.863	0.6547
3911.863	0.62697
3912.863	0.60029
3913.863	0.57251
3914.863	0.54149
3915.863	0.50511
3916.863	0.463
3917.863	0.41953
3918.863	0.38005
3919.863	0.3497
3920.863	0.33361
3921.863	0.33419
3922.863	0.34663
3923.863	0.36498
3924.863	0.38333
3925.863	0.39585
3926.863	0.40125
3927.863	0.40983
3928.863	0.43356
3929.863	0.48435
3930.863	0.57394
3931.863	0.70507
3932.863	0.85878
3933.863	1.01304
3934.863	1.14586
3935.863	1.23593
3936.863	1.27147
3937.863	янв.35
3938.863	1.22612
3939.863	1.17333
3940.863	1.11898
3941.863	1.07225
3942.863	1.03227
3943.863	0.99687
3944.863	0.96387
3945.863	0.93113
3946.863	0.89752
3947.863	0.86408
3948.863	0.83208
3949.863	0.80279
3950.863	0.77735
3951.863	0.75644
3952.863	0.7388
3953.863	0.72314
3954.863	0.70816
3955.863	0.6926
3956.863	0.67692
3957.863	0.66492
3958.863	0.6607
3959.863	0.66835
3960.863	0.6919
3961.863	0.7339
3962.863	0.79422
3963.863	0.87243
3964.863	0.96814
3965.863	1.08086
3966.863	1.20452
3967.863	1.32319
3968.863	янв.06
3969.863	1.48009
3970.863	1.48551
3971.863	1.43453
3972.863	1.34749
3973.863	1.24677
3974.863	1.15452
3975.863	1.09255
3976.863	1.06909
3977.863	1.0711
3978.863	1.08382
3979.863	1.09255
3980.863	1.08288
3981.863	1.04931
3982.863	0.99966
3983.863	0.94264
3984.863	0.88732
3985.863	0.84217
3986.863	0.81098
3987.863	0.79054
3988.863	0.77716
3989.863	0.76717
3990.863	0.75699
3991.863	0.74576
3992.863	0.73635
3993.863	0.73187
3994.863	0.73544
3995.863	0.74961
3996.863	0.77278
3997.863	0.79617
3998.863	0.81093
3999.863	0.80817
4000.863	0.77949
4001.863	0.72652
4002.863	0.66405
4003.863	0.60752
4004.863	0.57201
4005.863	0.57223
4006.863	0.60761
4007.863	0.65955
4008.863	0.70836
4009.863	0.73475
4010.863	0.72024
4011.863	0.66403
4012.863	0.58598
4013.863	0.50685
4014.863	0.44702
4015.863	0.42636
4016.863	0.4488
4017.863	0.50106
4018.863	0.56888
4019.863	0.63829
4020.863	0.69577
4021.863	0.73554
4022.863	0.76038
4023.863	0.77336
4024.863	0.7776
4025.863	0.77595
4026.863	0.77225
4027.863	0.77102
4028.863	0.77645
4029.863	0.79304
4030.863	0.82486
4031.863	0.87025
4032.863	0.92163
4033.863	0.97136
4034.863	1.01219
4035.863	1.0371
4036.863	1.04338
4037.863	1.03313
4038.863	1.00806
4039.863	0.97028
4040.863	0.92204
4041.863	0.86862
4042.863	0.81871
4043.863	0.78059
4044.863	0.7628
4045.863	0.77317
4046.863	0.80845
4047.863	0.85686
4048.863	0.90604
4049.863	0.94403
4050.863	0.95958
4051.863	0.95059
4052.863	0.92285
4053.863	0.88231
4054.863	0.83453
4055.863	0.7853
4056.863	0.73737
4057.863	0.69183
4058.863	0.64971
4059.863	0.61175
4060.863	0.5789
4061.863	0.54985
4062.863	0.52216
4063.863	0.49335
4064.863	0.46078
4065.863	0.42242
4066.863	0.38161
4067.863	0.3452
4068.863	0.3203
4069.863	0.31374
4070.863	0.3316
4071.863	0.36942
4072.863	0.41571
4073.863	0.45914
4074.863	0.48824
4075.863	0.49298
4076.863	0.477
4077.863	0.45229
4078.863	0.43112
4079.863	0.42546
4080.863	0.44604
